id,name,state_code,latitude,longitude,year_founded,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:60087,Localocracy,MA,42.360253,-71.058291,2009,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,web,0,1,0,0,0,0,1,0,acquired
c:24853,Pixable,NY,40.730646,-73.986614,2009,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,other,0,0,1,1,0,0,1,1,acquired
c:14608,mFoundry,CA,37.862592,-122.493561,2004,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,mobile,1,0,0,1,1,0,4,1,acquired
c:65389,Bevvy,CA,34.098242,-118.35697,2011,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,ecommerce,0,1,0,0,0,0,1,0,closed
c:1767,Livemocha,Other,47.6399006,-122.1914274,2007,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,other,1,0,1,1,1,0,1.5,1,acquired
c:6012,IronPort Systems,CA,37.626166,-122.411025,2000,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,other,0,0,0,1,0,1,4,1,acquired
c:44976,Crowdcast,CA,37.779281,-122.419236,2007,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,software,0,0,1,0,0,0,2,1,acquired
c:16611,Pictela,NY,40.756054,-73.986951,2008,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,advertising,1,0,1,0,0,0,1.5,1,acquired
c:975,Grouply,CA,37.502742,-122.211281,2006,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,other,0,1,1,0,0,0,3.6667,1,acquired
c:25713,Axiom Microdevices,CA,33.685697,-117.825982,2002,5.1068,5.1068,,,3,1,25000000,0,other,1,0,0,0,0,0,4,1,acquired
c:36151,ShoeDazzle,CA,34.019657,-118.487549,2009,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,other,1,0,1,1,1,0,2.3333,1,acquired
c:148576,LiftDNA,NY,40.74929,-73.981328,2009,1.4192,1.4466,1.663,1.663,5,2,1000000,1,advertising,0,1,0,0,0,0,3.5,0,acquired
c:73586,Onavo,CA,37.424298,-122.139809,2010,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,mobile,0,0,1,1,0,0,3,1,acquired
c:46070,Pyxis Mobile,MA,42.37564,-71.2358,1998,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,software,1,0,1,1,0,0,2.3333,1,closed
c:84867,Link_A_Media Devices,CA,37.354469,-121.990433,2004,5.8411,8.2219,,,4,3,47218498,0,other,1,0,0,0,1,1,3.3333,1,closed
c:12171,Guardium,MA,42.37564,-71.2358,2002,3.6137,4.3753,0,7.9178,1,2,11800000,2,other,0,0,0,0,1,1,4.5,1,acquired
c:45413,Trooval,Other,35.96544,-115.106579,2008,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,other,1,0,0,0,0,0,1,1,closed
c:1285,Compete,MA,42.346743,-71.076632,2000,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,consulting,1,0,1,1,1,0,2.5,1,acquired
c:13730,Rollstream,Other,38.872668,-77.367981,2005,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,software,0,0,1,1,0,0,1.5,1,acquired
c:31936,NeoGuide Systems,CA,37.404788,-121.940842,2000,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,biotech,0,0,0,0,1,0,1,1,acquired
c:32011,Accept Software,CA,37.386778,-121.966277,2002,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,software,1,0,1,1,1,0,2,1,acquired
c:22203,Milo,CA,37.444531,-122.163352,2008,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,web,0,1,1,0,0,0,12.5,1,acquired
c:10512,Mimosa Systems,CA,37.37968400000001,-121.97514,2003,2.2712,6.3781,,,8,6,53816776,0,software,1,0,0,1,1,1,5,1,acquired
c:60436,Cloudmeter,CA,37.388869,-122.072353,2007,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,enterprise,0,0,1,0,0,0,1,0,acquired
c:5779,Zecter,CA,37.384756,-122.087712,2007,0,2.5397,3.7699,5.9233,9,3,2515000,3,other,1,1,1,0,0,0,1.6667,1,acquired
c:3413,Dimdim,MA,42.6161515,-71.3258687,2006,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,web,0,0,1,1,0,0,2,1,acquired
c:6049,TeleFlip,CA,34.01695,-118.451933,2004,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,mobile,0,0,1,1,0,0,1,1,closed
c:58998,MessageGate,Other,47.614422,-122.192337,2001,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,software,1,0,0,0,0,0,5,1,closed
c:39283,Cloverleaf Communications,NY,40.825655,-73.467622,2001,4.4904,4.4904,,,2,1,11000000,0,other,0,0,0,0,1,0,3,1,acquired
c:13681,SkyPilot Networks,CA,37.381876,-121.95993,2000,1.0027,8.2548,,,6,4,68400000,0,mobile,1,0,1,0,1,1,4,1,acquired
c:21762,Zencoder,CA,37.779281,-122.419236,2007,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,software,0,1,1,0,0,0,8.5,1,acquired
c:39801,Storm Exchange,NY,40.730646,-73.986614,2006,0.6685,1.926,0,0,2,2,10800000,1,enterprise,1,0,1,0,0,0,2,1,closed
c:11307,Exaprotect,CA,37.419347,-122.089639,2004,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,other,0,0,1,0,0,0,6,1,acquired
c:37929,Akorri Networks,MA,42.537592,-71.51201,2005,0.3397,5.2247,3,6.0329,5,4,48730000,3,software,1,0,1,1,1,0,3,1,acquired
c:47115,Giiv,CA,34.054935,-118.244476,2009,0,1.4137,1.4137,1.4137,1,2,3350000,1,other,0,1,1,0,0,0,2.5,1,closed
c:11817,MyShape,CA,34.141876,-118.132377,2003,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,ecommerce,1,0,0,1,1,0,3,1,closed
c:81476,BlackLocus,TX,30.2702703,-97.742204,2010,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,other,0,0,1,0,0,0,2,1,acquired
c:155,FeedBurner,Other,41.889474,-87.628912,2004,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,web,0,0,1,1,0,0,4,1,acquired
c:9822,DailyBurn,NY,40.73901,-73.997259,2007,0.5836,1.6521,0.6329,4.263,6,2,540000,2,web,0,1,0,0,0,0,2.5,1,acquired
c:93,CastTV,CA,37.780716,-122.393913,2006,0,1.2466,1,5.4384,4,2,3100000,4,games_video,0,1,1,0,0,0,2,1,acquired
c:37635,Venmo,NY,40.750519,-73.993494,2009,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,mobile,0,1,1,0,0,0,6,1,acquired
c:1627,WeShow,NY,40.752516,-73.973072,2007,0,0,0.1096,0.1096,2,1,5000000,1,games_video,0,0,1,0,0,0,2,0,closed
c:15294,SenSage,CA,37.785655,-122.398393,2004,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,other,1,0,0,0,1,1,3.8,1,acquired
c:27163,Luminus Devices,MA,42.528635,-71.278022,2002,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,other,0,0,0,1,0,1,4.3333,1,acquired
c:77139,BestVendor,NY,40.728425,-73.999882,2011,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,software,0,1,1,0,0,0,3,1,acquired
c:80259,Eyeona,CA,37.222698,-121.979887,2011,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,web,0,0,0,0,0,0,1,0,closed
c:26806,ColdSpark,Other,39.937989,-105.058729,2001,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,software,1,0,0,0,0,0,1,1,acquired
c:18080,Etology,CA,37.561111,-122.270487,2005,1.4521,1.4521,,,0,1,4000000,0,web,0,0,1,0,0,0,3,0,closed
c:55592,Wander (f. YongoPal),CA,37.391642,-122.093935,2010,0.2466,1,1.1616,1.1616,3,5,185000,1,mobile,1,1,0,0,0,0,2,1,closed
c:74928,CrowdCompass,Other,45.520247,-122.674195,2009,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,mobile,0,0,1,0,0,0,1,0,acquired
c:2731,Right Media,NY,40.74632,-73.982607,2003,3.7945,3.7945,,,21,1,45000000,0,advertising,0,0,0,1,0,0,1,0,acquired
c:1419,FiveRuns,TX,30.280148,-97.749908,2005,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,web,0,0,1,1,0,0,1,1,acquired
c:29168,TrenStar,Other,39.616435,-104.879925,2001,6.263,6.263,1,1,2,1,10000000,1,software,1,0,0,0,0,0,1,0,acquired
c:60352,World Blender,Other,47.603832,-122.330062,2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,games_video,0,1,0,0,0,0,1,1,closed
c:39507,Zymetis,Other,38.988766,-76.940952,2006,4.0301,4.0849,,,3,2,2257464,0,biotech,1,0,0,0,0,0,1,0,closed
c:82843,Dispatch,NY,40.729839,-73.991781,2011,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,other,0,1,0,0,0,0,6,1,acquired
c:23052,HauteLook,CA,34.054935,-118.244476,2007,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,other,0,0,0,1,1,0,1.5,1,acquired
c:10969,Semantra,TX,32.969251,-96.823778,2003,3.6685,5.5589,,,0,3,9100000,0,software,1,0,0,1,1,0,1,0,closed
c:46129,Sponge,CA,37.779281,-122.419236,2010,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,web,0,1,0,0,0,0,1,1,acquired
c:36936,Genesis Networks,NY,40.730646,-73.986614,2002,4.737,8.3479,,,4,10,22165091,0,other,1,0,0,1,0,0,2,1,acquired
c:1760,Mogad,CA,37.763652,-122.421778,2007,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,other,0,0,1,0,0,0,4,1,acquired
c:173,Meebo,CA,37.393679,-122.079017,2005,0.663,5.8849,6.211,8.6082,29,5,70000000,4,web,0,0,1,1,1,1,2.8,1,acquired
c:6520,Accertify,Other,42.048203,-88.031569,2007,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,other,1,0,1,0,0,0,1,1,acquired
c:1725,N2N Commerce,MA,37.09024,-95.712891,2006,2.0055,2.0055,0,0,1,1,30000000,1,ecommerce,1,0,0,0,0,0,2,1,acquired
c:26007,StreamBase Systems,MA,42.447318,-71.2245,2003,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,software,0,0,0,1,1,1,3.25,1,acquired
c:16189,Provigent,CA,37.381341,-121.977065,2000,6.4356,9,10.0082,10.0082,10,3,32000000,1,other,0,0,0,0,0,1,3,1,acquired
c:6117,Navic Networks,MA,42.375518,-71.272292,2000,0.1151,1.1507,,,7,3,42000000,0,advertising,0,0,1,1,1,0,2.6667,1,acquired
c:45696,Integrien,CA,33.685697,-117.825982,2001,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,enterprise,1,0,1,1,0,0,2.6667,1,acquired
c:56580,Generic Media,CA,37.441537,-122.158332,2000,5.6548,5.6548,,,0,1,2500000,0,software,1,0,0,0,0,0,2,1,closed
c:23072,Persystent Technologies,Other,28.0385347,-82.5068513,2002,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,software,0,0,0,1,1,1,4.5,1,acquired
c:49442,WireImage,NY,40.730646,-73.986614,2001,5.3507,5.3507,,,6,1,15000000,0,games_video,0,0,0,0,1,0,4,1,acquired
c:38794,Hello Chair,CA,37.779281,-122.419236,2006,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,mobile,1,1,0,0,0,0,3.5,1,closed
c:58018,Encentuate,CA,37.573045,-122.2823,2001,4.2219,4.2219,3,3,6,1,16000000,1,software,0,0,0,1,0,0,3,1,acquired
c:921,Consorte Media,CA,37.762185,-122.467269,2005,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,web,0,0,0,1,0,0,2,1,acquired
c:71120,Triples Media,NY,40.730646,-73.986614,2010,0.7479,0.7479,,,3,2,100000,0,advertising,0,1,0,0,0,0,1,0,closed
c:20146,RightsFlow,NY,40.73901,-73.997259,2007,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,other,0,0,1,0,0,0,1,0,acquired
c:7440,thePlatform,Other,47.617838,-122.356027,2000,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,web,1,0,0,0,0,0,1,1,acquired
c:512,Docstoc,CA,34.018275,-118.495025,2007,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,web,0,0,1,1,0,0,3,1,acquired
c:25808,TwtBks,CA,37.7611016,-122.4160008,2009,0.0164,0.0164,,,3,1,25000,0,web,0,1,0,0,0,0,1,0,closed
c:20117,Zenprise,CA,37.484347,-122.225803,2003,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,mobile,1,0,0,1,1,0,3.6667,1,acquired
c:10398,Picateers,CA,40.787878000000006,-74.388207,2005,1,3.6493,3.4986,3.4986,10,2,12100000,1,web,0,0,1,1,0,0,1,1,closed
c:14854,Vontu,CA,37.779281,-122.419236,2001,4.2192,5.611,5.0027,5.0027,9,2,20000000,1,software,0,0,0,0,1,1,4.5,1,acquired
c:37647,NextIO,TX,30.409765000000004,-97.75101,2003,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,other,0,0,0,1,1,0,2.6667,1,closed
c:18875,Emergent Game Technologies,CA,34.154942600000005,-118.6545471,2000,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,games_video,1,0,0,0,0,1,5.6667,1,acquired
c:76274,Sonar.me,NY,40.750519,-73.993494,2010,2,2,1.0274,3.1644,8,1,200000,3,mobile,0,1,0,0,0,0,2,1,closed
c:150577,StyleZen,Other,39.099909,-84.504243,2011,0,0,0,0,2,1,20000,1,other,0,1,0,0,0,0,1,0,closed
c:12052,Kiva Systems,MA,42.492256,-71.134549,2003,0,3.3945,6.9781,9.2192,13,2,11600000,3,other,0,0,1,0,1,0,2,1,acquired
c:33912,Transactiv,Other,39.099909,-84.504243,2009,0.2849,0.2849,0,0.2849,2,1,1200000,2,advertising,0,0,1,0,0,0,4,1,closed
c:71372,nprogress,CA,34.054935,-118.244476,2010,1.8301,1.8301,1.1616,1.1616,4,1,1700000,2,other,0,0,0,0,0,0,7,1,closed
c:465,Brightkite,CA,39.762314,-104.982256,2007,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,other,1,1,0,0,0,0,1,1,acquired
c:17430,Peanut Labs,CA,37.7915,-122.40045,2005,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,enterprise,0,0,1,1,0,0,1.5,1,acquired
c:4529,FlipKey,MA,42.354023,-71.058096,2007,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,web,0,1,1,0,0,0,2,0,acquired
c:41957,AppTrigger,TX,32.997114,-96.676137,2002,5.9507,5.9507,,,1,1,21500000,0,other,0,0,0,0,1,0,4,1,acquired
c:2889,Footnote,Other,40.3310529,-111.7276347,2006,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,web,0,0,1,0,0,0,2,0,acquired
c:46042,NextMedium,CA,34.054935,-118.244476,2004,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,software,0,0,1,1,0,0,2.5,1,closed
c:38504,iosil Energy,Other,35.084103000000006,-106.650985,2007,2.9808,5.211,,,4,2,13875001,0,other,0,0,0,0,0,0,10,1,closed
c:25997,Kurani Interactive,Other,40.347054,-74.064306,2000,10.9068,10.9068,9.2548,9.2548,5,1,275000,1,software,0,1,0,0,0,0,2,0,closed
c:2953,Kapow Software,CA,37.426316,-122.141082,2005,0.0849,5.0356,1.8329,1.8329,10,3,19743770,1,software,0,0,0,1,1,0,2.5,1,acquired
c:49876,Locately,MA,42.360253,-71.058291,2008,2.0849,4.0192,2.5041,2.5041,5,5,1178000,1,software,0,1,0,0,0,0,5,1,acquired
c:1447,TrustedID,CA,37.520592,-122.255907,2005,0.7479,2.7945,2.0575,3.8356,5,3,25000000,2,other,0,0,1,1,0,0,2,1,acquired
c:26114,Ciclon Semiconductor Device Corporation,Other,40.60157589999999,-75.3611135,2004,1.5863,3.1808,,,1,3,24150000,0,other,1,0,1,1,0,0,2,1,acquired
c:25688,Azingo,CA,37.382162,-122.036301,2005,1.7479,3.5452,2,2,4,2,80000000,1,mobile,0,0,1,1,0,0,1,0,closed
c:335,Vudu,CA,37.354469,-121.990433,2004,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,other,0,0,1,1,0,0,3.5,1,acquired
c:10153,"ITOG, Inc.",Other,38.703764,-90.443832,2006,1.3973,1.3973,,,1,1,205000,0,other,0,1,0,0,0,0,1,0,closed
c:63,YouTube,CA,37.627971,-122.426804,2005,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,games_video,0,0,1,1,0,0,1,1,acquired
c:58699,Hashable,NY,40.730646,-73.986614,2010,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,mobile,0,0,1,0,0,0,3,1,closed
c:43386,MyNines,NY,40.74929,-73.981328,2009,0.7151,0.7151,0.7479,2.011,2,1,500000,2,ecommerce,0,1,0,0,0,0,1,1,closed
c:3717,itzbig,TX,30.387275,-97.759511,2006,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,other,0,0,1,0,0,0,2,1,closed
c:70893,Loosecubes,NY,40.650104,-73.949582,2010,0,2.4274,2.4274,2.4986,8,2,9030000,2,web,0,1,1,0,0,0,4,1,closed
c:24727,Avid Radiopharmaceuticals,Other,39.952399,-75.16359,2005,0.0658,4.3863,,,15,4,69900000,0,biotech,0,1,1,0,1,1,4.75,1,acquired
c:162219,Contur,CA,34.050451,-118.437775,2011,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,other,0,1,0,0,0,0,1,0,closed
c:12178,ExactTarget,Other,39.7672093,-86.1580785,2000,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,software,1,0,0,0,0,0,2,1,acquired
c:23487,Rhythmia Medical,MA,42.504817,-71.195611,2004,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,other,1,0,0,1,0,0,1,0,acquired
c:176278,Adept Cloud,CA,37.538352,-122.299665,2011,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,enterprise,1,0,1,0,0,0,1,0,acquired
c:22113,Factery,CA,37.4484914,-122.1802812,2009,0.4438,0.4438,0.8192,0.8192,2,1,1200000,1,web,1,0,0,0,0,0,2,1,closed
c:5617,"MeetMe, Inc.",Other,40.364273,-74.951278,2005,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,web,0,0,1,1,0,0,2.5,1,acquired
c:15996,WildBlue,Other,39.6478,-104.9875,2004,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,web,1,0,0,0,0,0,4,1,acquired
c:46893,HeadCase Humanufacturing,CA,34.054935,-118.244476,2006,0.6548,0.6548,,,3,1,900000,0,software,0,0,1,0,0,0,1,1,closed
c:1753,bluepulse,CA,37.563905,-122.324688,1990,16.9863,16.9863,16.663,18.3233,7,1,6000000,2,other,0,0,1,0,0,0,1,1,closed
c:22057,Mr. Youth,NY,40.729839,-73.991781,2002,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,advertising,0,1,1,0,0,0,1,0,acquired
c:35887,Teknovus,CA,38.232583,-122.636465,2001,1,8.8795,4.0027,9.1863,7,5,62600000,2,other,1,0,1,1,1,1,9.3333,1,acquired
c:1628,Qik,CA,37.486368,-122.230116,2006,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,mobile,1,0,0,1,1,0,2.25,1,acquired
c:4453,EQAL,CA,34.172904,-118.374037,2008,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,web,1,0,1,0,0,0,7,1,acquired
c:16973,IonLogix Systems,TX,31.5682893,-97.1973664,2007,0.8712,0.8712,,,1,1,30000,0,software,0,1,0,0,0,0,1,0,closed
c:47689,Atrica,CA,37.386778,-121.966277,2000,6.263,6.263,6.0055,6.0055,10,1,22200000,1,other,0,0,0,0,0,0,9,1,closed
c:459,Socialthing,Other,40.0186731,-105.2762236,2007,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,other,0,1,0,0,0,0,1,1,acquired
c:12468,AdECN,CA,34.394343,-119.51231,2003,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,advertising,0,0,1,0,0,0,5,1,acquired
c:856,Cuil,CA,37.451124,-122.166264,2005,2.1616,3.2877,3.4986,7.6904,13,2,33000000,4,other,0,0,1,1,0,0,2.5,1,closed
c:16276,Sensory Networks,CA,37.430025,-122.09998,2003,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,web,1,0,0,0,1,0,5,1,acquired
c:410,Flock,CA,37.491356,-122.228843,2005,0,3.3863,5.3973,8.7123,17,5,28300000,4,web,0,1,1,1,1,1,2,1,acquired
c:8573,FeeFighters,Other,41.879535,-87.624333,2009,1.3288,2.0301,2,2.0301,5,3,1525000,2,ecommerce,0,1,0,0,0,0,2.6667,1,acquired
c:102867,WeHostels,NY,40.730646,-73.986614,2011,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,other,0,1,0,0,0,0,5,1,acquired
c:431,TimeBridge,CA,37.391642,-122.093935,2005,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,web,1,0,1,1,0,0,1.6667,1,acquired
c:60516,Lazarus Therapeutics,Other,39.959721,-75.605964,2006,4.5863,4.5863,,,1,1,100000,0,biotech,1,0,0,0,0,0,1,1,closed
c:43832,Loyalty Lab,CA,37.779281,-122.419236,2003,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,software,1,1,0,1,0,0,1.6667,1,acquired
c:83142,RentStuff.com,Other,36.16223,-86.774353,2010,1.3397,2.2795,1,1,3,2,675000,1,web,0,1,0,0,0,0,1.5,0,acquired
c:9669,ZManda,CA,37.3725243,-122.035963,2005,0,2.3863,,,5,2,13000000,0,software,0,0,1,1,0,0,2.5,1,acquired
c:62802,Jumo,NY,40.728425,-73.999882,2010,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,other,0,0,0,0,0,0,2,1,acquired
c:56568,Sionex,MA,42.49173,-71.281795,2001,4.9342,4.9342,0,0,2,1,12000000,1,other,0,0,0,0,1,0,4,1,closed
c:531,sezmi,CA,37.524422,-122.265869,2007,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,games_video,0,0,1,1,1,0,4.3333,1,acquired
c:10158,StudioNow,Other,36.13996,-86.796377,2007,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,other,0,0,1,0,0,0,1,0,acquired
c:11438,PicApp,CA,37.79402,-122.4031242,2008,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,web,0,0,1,0,0,0,1,1,acquired
c:75796,Million Dollar Earth,Other,47.184901,-122.292141,2011,0.0164,0.0164,0,0,1,1,30000,1,advertising,0,1,0,0,0,0,2,0,closed
c:45428,Composite Software,CA,37.538352,-122.299665,2002,0,10.8192,9.5863,9.5863,28,3,14650003,1,software,0,1,0,0,0,1,1,0,acquired
c:16365,Terracotta,CA,37.7710177,-122.4025976,2003,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,software,1,0,0,1,0,0,5,1,acquired
c:46889,FireStar Software,MA,42.493447,-71.514104,2001,5.0082,5.0082,,,2,1,980000,0,software,0,0,0,0,0,0,1,0,closed
c:16264,Aquest Systems,CA,37.390956,-122.032795,2004,3.1562,3.1562,,,0,1,20000000,0,other,0,0,0,1,0,0,3,1,closed
c:2838,Generate,CA,34.031328,-118.471463,2004,4.1753,5.537,6.3836,6.3836,0,2,8000000,1,games_video,0,0,1,0,0,0,1.5,1,acquired
c:732,Attributor,CA,37.453687,-122.228595,2005,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,software,0,0,1,1,1,1,4,1,acquired
c:1853,Greenplum Software,CA,37.552262,-122.292146,2003,2.7507,4.589,7.9205,9.211,21,4,61000000,2,software,0,0,1,1,1,0,3,1,acquired
c:971,PlaySpan,CA,37.396312,-121.961396,2006,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,games_video,1,0,1,1,1,0,4.25,1,acquired
c:1107,JackBe,Other,38.963492,-77.091025,2002,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,software,0,0,0,1,1,1,4.3333,1,acquired
c:997,Zimbra,CA,37.557637,-122.285714,2003,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,enterprise,0,0,0,0,1,0,9,1,acquired
c:30307,Smith & Tinker,Other,47.5827803,-122.1548103,2007,2.6493,2.6493,1,1,1,1,29000000,1,games_video,1,0,0,0,0,0,5,1,closed
c:16271,Mu Dynamics,CA,37.390233,-122.033741,2005,0,3.3808,5.6795,5.6795,5,3,24000000,1,other,0,0,1,1,1,0,2.6667,1,acquired
c:22712,Fulcrum Microsystems,CA,34.1411985,-118.7040908,2000,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,other,1,0,0,0,1,1,5.6667,1,acquired
c:9782,ReTel Technologies,CA,41.78942,-87.596232,2007,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,other,0,1,0,0,0,0,4.5,1,acquired
c:68169,NexGen Storage,Other,39.977763,-105.13193,2010,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,software,1,0,1,0,0,0,2.5,1,acquired
c:31488,Roxro Pharma,CA,37.459177,-122.173907,1999,8.4493,8.4493,,,1,1,42700000,0,biotech,0,0,0,1,0,0,3,1,closed
c:17542,Intelliden,CA,37.4587657,-122.1725191,2000,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,software,1,0,0,0,0,1,4,1,acquired
c:51228,XGraph,NY,40.730646,-73.986614,2008,1.7644,1.7644,0,3.0849,5,1,3750000,2,other,0,0,1,0,0,0,1,1,acquired
c:71852,Color Labs Inc.,CA,37.441537,-122.158332,2010,0,0.6411,1.5836,3.0685,11,2,41000000,2,other,0,0,1,1,0,0,1.5,1,closed
c:23125,Playdom,CA,37.393536,-122.076747,2008,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,games_video,0,0,1,0,0,0,4,1,acquired
c:37928,Digital Reef,MA,42.493447,-71.514104,2006,0,2.7507,3.3315,5.2438,9,2,20000000,2,enterprise,0,0,1,1,0,0,1,1,acquired
c:65916,Servio,CA,37.779281,-122.419236,2009,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,other,0,0,1,1,0,0,1.5,1,acquired
c:16618,Vocalocity,Other,33.7812614,-84.3675617,2007,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,software,0,0,0,1,1,0,3,1,acquired
c:1541,Dapper,CA,37.7766184,-122.3938931,2006,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,advertising,0,0,1,0,0,0,2,1,acquired
c:15687,SeeSaw Networks,CA,37.791564,-122.399981,2005,1.874,6.4767,,,4,5,21138876,0,advertising,1,0,1,1,0,0,2,1,closed
c:20889,oneforty,MA,42.36401400000001,-71.101375,2009,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,enterprise,0,1,1,0,0,0,5.75,1,acquired
c:2272,Smalltown,CA,37.566123,-122.323045,2005,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,web,0,0,1,0,0,0,1,0,closed
c:5043,Skyrider,CA,37.406914,-122.09037,2003,3.811,5.1781,1.7507,3.589,2,2,17000000,2,software,1,0,0,0,1,0,3,1,closed
c:42193,SkillSlate,NY,40.750519,-73.993494,2009,1.8,1.8,1.9151,1.9151,8,1,1100000,1,web,0,1,0,0,0,0,8,1,acquired
c:7345,Fortisphere,Other,38.87804000000001,-77.436151,2006,1.8822,1.8822,1,1,2,1,10000000,1,software,0,0,1,0,0,0,2,1,closed
c:103204,PlayerDuel,CA,37.424298,-122.139809,2011,0.6767,1.4493,0,0,2,2,21189,1,mobile,1,1,0,0,0,0,1,1,closed
